compra_venta,cantidad,precio,ofertada_casada
V,5.3,0,O
V,22.7,0,O
V,0.1,0,O
V,0.9,0,O
V,0.1,0,O
V,0.4,0,O
V,0.2,0,O
V,0.1,0,O
V,8.4,0,O
V,3.5,0,O
V,4.3,0,O
V,0.3,0,O
V,0.9,0,O
V,9.0,0,O
V,9.7,0,O
V,20.9,0,O
V,9.8,0,O
V,0.4,0,O
V,0.2,0,O
V,0.5,0,O
V,1.9,0,O
V,0.2,0,O
V,6.0,0,O
V,4.8,0,O
V,5.7,0,O
V,9.6,0,O
V,8.8,0,O
V,1.5,0,O
V,4.4,0,O
V,7.1,0,O
V,5.6,0,O
V,2.1,0,O
V,590.0,0,O
V,1.2,0,O
V,0.8,0,O
V,0.2,0,O
V,0.1,0,O
V,0.8,0,O
V,21.6,0,O
V,72.9,0,O
V,19.9,0,O
V,5.8,0,O
V,2.8,0,O
V,1.7,0,O
V,7.7,0,O
V,1.4,0,O
V,20.8,0,O
V,24.6,0,O
V,45.0,0,O
V,13.8,0,O
V,22.1,0,O
V,29.9,0,O
V,0.1,0,O
V,14.3,0,O
V,11.3,0,O
V,15.9,0,O
V,8.2,0,O
V,10.1,0,O
V,2.8,0,O
V,6.8,0,O
V,5.7,0,O
V,5.0,0,O
V,23.3,0,O
V,0.9,0,O
V,8.1,0,O
V,0.1,0,O
V,1114.4,0.01,O
V,1.6,0.01,O
V,57.8,0.01,O
V,235.7,0.01,O
V,2.6,0.01,O
V,53.3,0.01,O
V,39.9,0.01,O
V,289.6,0.01,O
V,102.3,0.01,O
V,31.0,0.01,O
V,65.4,0.01,O
V,42.0,0.01,O
V,50.0,0.01,O
V,4.7,0.01,O
V,3.5,0.02,O
V,30.0,0.10,O
V,31.5,0.10,O
V,37.9,0.10,O
V,24.6,0.10,O
V,2.0,0.10,O
